;1  The first column is the upper electronic state 
;2  (2=Lyman (B-X), 3= Werner (C-X))
;3  nup is the upper vibrational level 
;4  npp is the lower vibrational level 
;5  Jup is the upper rotational level 
;6  Jpp is the lower rotational level 
;7  
;8
;9   nup  npp Jup Jpp      wave         f           gu     gamma         label  rank 
941 3   5   1   5   5   959.940   0.0113282   33   1.07500e+09   W5-1Q(5)   13
942 3   5   1   4   5   961.930   0.00419950   33   1.03580e+09   W5-1P(5)   14
943 3   6   1   1   0   935.880   0.0240298   1   1.07020e+09   W6-1R(0)   0
944 3   6   1   2   1   936.110   0.0120427   9   1.05990e+09   W6-1R(1)   1
945 3   6   1   1   1   936.870   0.0123693   9   1.08310e+09   W6-1Q(1)   2
946 3   6   1   3   2   936.990   0.0106877   5   1.01600e+09   W6-1R(2)   3
947 3   6   1   2   2   938.090   0.0124016   5   1.07390e+09   W6-1Q(2)   4
948 3   6   1   1   2   938.840   0.00261642   5   1.07020e+09   W6-1P(2)   5
949 3   6   1   4   3   938.650   0.0113785   21   6.99690e+08   W6-1R(3)   6
950 3   6   1   3   3   939.920   0.0123175   21   1.07320e+09   W6-1Q(3)   7
951 3   6   1   2   3   941.030   0.00360348   21   1.05990e+09   W6-1P(3)   8
952 3   6   1   5   4   940.230   0.00242979   9   9.73320e+08   W6-1R(4)   9
953 3   6   1   4   4   942.340   0.0122479   9   1.07140e+09   W6-1Q(4)   10
954 3   6   1   3   4   943.830   0.00332394   9   1.01600e+09   W6-1P(4)   11
955 3   6   1   6   5   942.930   0.00393830   33   1.01560e+09   W6-1R(5)   12
956 3   6   1   5   5   945.340   0.0123260   33   1.07360e+09   W6-1Q(5)   13
957 3   6   1   4   5   947.390   0.000572493   33   6.99690e+08   W6-1P(5)   14
958 3   7   1   1   0   922.770   0.0241273   1   1.04630e+09   W7-1R(0)   0
959 3   7   1   2   1   923.120   0.0138401   9   8.92600e+08   W7-1R(1)   1
960 3   7   1   1   1   923.730   0.0112572   9   1.06590e+09   W7-1Q(1)   2
961 3   7   1   3   2   923.760   0.00197015   5   8.66580e+08   W7-1R(2)   3
962 3   7   1   2   2   924.970   0.0111592   5   1.07740e+09   W7-1Q(2)   4
963 3   7   1   1   2   925.650   0.00184976   5   1.04630e+09   W7-1P(2)   5
964 3   7   1   4   3   925.330   0.00379599   21   9.96980e+08   W7-1R(3)   6
965 3   7   1   3   3   926.820   0.0112039   21   1.06840e+09   W7-1Q(3)   7
966 3   7   1   2   3   927.900   0.00119861   21   8.92600e+08   W7-1P(3)   8
967 3   7   1   5   4   927.470   0.00425572   9   1.01550e+09   W7-1R(4)   9
968 3   7   1   4   4   929.280   0.0111340   9   1.06980e+09   W7-1Q(4)   10
969 3   7   1   3   4   930.410   0.00666205   9   8.66580e+08   W7-1P(4)   11
970 3   7   1   6   5   930.230   0.00965898   33   9.35920e+08   W7-1R(5)   12
971 3   7   1   5   5   932.330   0.0112072   33   1.06520e+09   W7-1Q(5)   13
972 3   7   1   4   5   933.820   0.00652478   33   9.96980e+08   W7-1P(5)   14
973 3   8   1   1   0   911.100   0.0115738   1   1.00140e+09   W8-1R(0)   0
974 3   8   1   2   1   911.410   0.00560402   9   1.01770e+09   W8-1R(1)   1
975 3   8   1   1   1   912.080   0.00922905   9   1.06100e+09   W8-1Q(1)   2
976 3   8   1   3   2   912.360   0.00471720   5   1.02410e+09   W8-1R(2)   3
977 3   8   1   2   2   913.340   0.00925457   5   1.06080e+09   W8-1Q(2)   4
978 3   8   1   1   2   913.910   0.00300523   5   1.00140e+09   W8-1P(2)   5
979 3   8   1   4   3   913.940   0.00450814   21   1.01820e+09   W8-1R(3)   6
980 3   8   1   3   3   915.230   0.00916733   21   1.05380e+09   W8-1Q(3)   7
981 3   8   1   2   3   916.070   0.00395404   21   1.01770e+09   W8-1P(3)   8
982 3   8   1   5   4   916.170   0.00461406   9   1.00380e+09   W8-1R(4)   9
983 3   8   1   4   4   917.740   0.00921768   9   1.04780e+09   W8-1Q(4)   10
984 3   8   1   3   4   918.840   0.00443004   9   1.02410e+09   W8-1P(4)   11
985 3   8   1   6   5   919.060   0.00538766   33   9.31710e+08   W8-1R(5)   12
986 3   8   1   5   5   920.850   0.00915313   33   1.04400e+09   W8-1Q(5)   13
987 3   8   1   4   5   922.230   0.00459029   33   1.01820e+09   W8-1P(5)   14
988 3   9   1   1   0   900.960   0.0131430   1   1.05660e+09   W9-1R(0)   0
989 3   9   1   2   1   901.320   0.00568361   9   1.04550e+09   W9-1R(1)   1
990 3   9   1   1   1   901.890   0.00756064   9   1.07240e+09   W9-1Q(1)   2
991 3   9   1   3   2   902.330   0.00427227   5   1.03850e+09   W9-1R(2)   3
992 3   9   1   2   2   903.180   0.00721540   5   1.07310e+09   W9-1Q(2)   4
993 3   9   1   1   2   903.700   0.00191000   5   1.05660e+09   W9-1P(2)   5
994 3   9   1   4   3   904.000   0.00393805   21   9.88190e+08   W9-1R(3)   6
995 3   9   1   3   3   905.110   0.00712345   21   1.06680e+09   W9-1Q(3)   7
996 3   9   1   2   3   905.870   0.00272411   21   1.04550e+09   W9-1P(3)   8
997 3   9   1   5   4   906.330   0.00421445   9   9.14780e+08   W9-1R(4)   9
998 3   9   1   4   4   907.680   0.00716396   9   1.04150e+09   W9-1Q(4)   10
999 3   9   1   3   4   908.670   0.00308090   9   1.03850e+09   W9-1P(4)   11
1000 3   9   1   6   5   909.430   0.00512881   33   6.78590e+08   W9-1R(5)   12
1001 3   9   1   5   5   910.860   0.00708986   33   9.56080e+08   W9-1Q(5)   13
1002 3   9   1   4   5   912.100   0.00326546   33   9.88190e+08   W9-1P(5)   14
1003 2   0   2   1   0   1217.20   0.0439793   1   1.85660e+09   L0-2R(0)   0
1004 2   0   2   0   1   1219.37   0.0148607   9   1.88090e+09   L0-2P(1)   1
1005 2   0   2   2   1   1217.64   0.0288962   9   1.85630e+09   L0-2R(1)   2
1006 2   0   2   1   2   1221.96   0.0174610   5   1.85660e+09   L0-2P(2)   3
1007 2   0   2   3   2   1219.09   0.0255784   5   1.85130e+09   L0-2R(2)   4
1008 2   0   2   2   3   1225.54   0.0193005   21   1.85630e+09   L0-2P(3)   5
1009 2   0   2   4   3   1221.54   0.0238725   21   1.84180e+09   L0-2R(3)   6
1010 2   0   2   3   4   1230.09   0.0194080   9   1.85130e+09   L0-2P(4)   7
1011 2   0   2   5   4   1224.99   0.0225470   9   1.81820e+09   L0-2R(4)   8
1012 2   0   2   4   5   1235.60   0.0205996   33   1.84180e+09   L0-2P(5)   9
1013 2   0   2   6   5   1229.41   0.0214237   33   1.82420e+09   L0-2R(5)   10
1014 2   0   2   5   6   1242.05   0.0195698   13   1.81820e+09   L0-2P(6)   11
1015 2   0   2   7   6   1234.79   0.0203088   13   1.80500e+09   L0-2R(6)   12
1016 2   0   2   6   7   1249.40   0.0200794   45   1.82420e+09   L0-2P(7)   13
1017 2   0   2   8   7   1241.11   0.0193673   45   1.76470e+09   L0-2R(7)   14
1018 2   1   2   1   0   1198.01   0.0645508   1   1.74950e+09   L1-2R(0)   0
1019 2   1   2   0   1   1200.08   0.0215914   9   1.74170e+09   L1-2P(1)   1
1020 2   1   2   2   1   1198.49   0.0430684   9   1.74140e+09   L1-2R(1)   2
1021 2   1   2   1   2   1202.61   0.0260190   5   1.74950e+09   L1-2P(2)   3
1022 2   1   2   3   2   1199.97   0.0392891   5   1.73270e+09   L1-2R(2)   4
1023 2   1   2   2   3   1206.13   0.0280409   21   1.74140e+09   L1-2P(3)   5
1024 2   1   2   4   3   1202.45   0.0362311   21   1.70900e+09   L1-2R(3)   6
1025 2   1   2   3   4   1210.63   0.0290527   9   1.73270e+09   L1-2P(4)   7
1026 2   1   2   5   4   1205.92   0.0373057   9   1.70390e+09   L1-2R(4)   8
1027 2   1   2   4   5   1216.07   0.0290233   33   1.70900e+09   L1-2P(5)   9
1028 2   1   2   6   5   1210.35   0.0363379   33   1.69470e+09   L1-2R(5)   10
1029 2   1   2   5   6   1222.45   0.0284356   13   1.70390e+09   L1-2P(6)   11
1030 2   1   2   7   6   1215.73   0.0357940   13   1.68640e+09   L1-2R(6)   12
1031 2   1   2   6   7   1229.72   0.0294724   45   1.69470e+09   L1-2P(7)   13
1032 2   1   2   8   7   1222.03   0.0329856   45   1.65430e+09   L1-2R(7)   14
1033 2   2   2   1   0   1179.92   0.0475882   1   1.62790e+09   L2-2R(0)   0
1034 2   2   2   0   1   1181.90   0.0153576   9   1.62790e+09   L2-2P(1)   1
1035 2   2   2   2   1   1180.43   0.0323796   9   1.62540e+09   L2-2R(1)   2
1036 2   2   2   1   2   1184.38   0.0176653   5   1.62790e+09   L2-2P(2)   3
1037 2   2   2   3   2   1181.93   0.0293205   5   1.61710e+09   L2-2R(2)   4
1038 2   2   2   2   3   1187.85   0.0196426   21   1.62540e+09   L2-2P(3)   5
1039 2   2   2   4   3   1184.43   0.0297451   21   1.59640e+09   L2-2R(3)   6
1040 2   2   2   3   4   1192.27   0.0198905   9   1.61710e+09   L2-2P(4)   7
1041 2   2   2   5   4   1187.90   0.0284421   9   1.59270e+09   L2-2R(4)   8
1042 2   2   2   4   5   1197.64   0.0193533   33   1.59640e+09   L2-2P(5)   9
1043 2   2   2   6   5   1192.32   0.0302258   33   1.58490e+09   L2-2R(5)   10
1044 2   2   2   5   6   1203.93   0.0202257   13   1.59270e+09   L2-2P(6)   11
1045 2   2   2   7   6   1197.68   0.0297763   13   1.57640e+09   L2-2R(6)   12
1046 2   2   2   6   7   1211.12   0.0209642   45   1.58490e+09   L2-2P(7)   13
1047 2   2   2   8   7   1203.95   0.0295539   45   1.55690e+09   L2-2R(7)   14
1048 2   3   2   1   0   1162.83   0.0194609   1   1.53430e+09   L3-2R(0)   0
1049 2   3   2   0   1   1164.74   0.00583035   9   1.53660e+09   L3-2P(1)   1
1050 2   3   2   2   1   1163.37   0.0135271   9   1.53250e+09   L3-2R(1)   2
1051 2   3   2   1   2   1167.17   0.00673972   5   1.53430e+09   L3-2P(2)   3
1052 2   3   2   3   2   1164.89   0.0131013   5   1.50880e+09   L3-2R(2)   4
1053 2   3   2   2   3   1170.57   0.00704316   21   1.53250e+09   L3-2P(3)   5
1054 2   3   2   4   3   1167.39   0.0133970   21   1.52140e+09   L3-2R(3)   6
1055 2   3   2   3   4   1174.93   0.00724355   9   1.50880e+09   L3-2P(4)   7
1056 2   3   2   5   4   1170.85   0.0140670   9   1.50470e+09   L3-2R(4)   8
1057 2   3   2   4   5   1180.22   0.00734689   33   1.52140e+09   L3-2P(5)   9
1058 2   3   2   6   5   1175.25   0.0146832   33   1.49640e+09   L3-2R(5)   10
1059 2   3   2   5   6   1186.42   0.00749955   13   1.50470e+09   L3-2P(6)   11
1060 2   3   2   7   6   1180.58   0.0156715   13   1.47490e+09   L3-2R(6)   12
1061 2   3   2   6   7   1193.51   0.00777344   45   1.49640e+09   L3-2P(7)   13
1062 2   3   2   8   7   1186.81   0.0167524   45   1.47590e+09   L3-2R(7)   14
1063 2   4   2   1   0   1146.68   0.00254293   1   1.45800e+09   L4-2R(0)   0
1064 2   4   2   0   1   1148.51   0.000613043   9   1.45410e+09   L4-2P(1)   1
1065 2   4   2   2   1   1147.23   0.00200604   9   1.44480e+09   L4-2R(1)   2
1066 2   4   2   1   2   1150.89   0.000643387   5   1.45800e+09   L4-2P(2)   3
1067 2   4   2   3   2   1148.76   0.00216043   5   1.43850e+09   L4-2R(2)   4
1068 2   4   2   2   3   1154.23   0.000627724   21   1.44480e+09   L4-2P(3)   5
1069 2   4   2   4   3   1151.26   0.00247812   21   1.43770e+09   L4-2R(3)   6
1070 2   4   2   3   4   1158.52   0.000610361   9   1.43850e+09   L4-2P(4)   7
1071 2   4   2   5   4   1154.70   0.00293177   9   1.42670e+09   L4-2R(4)   8
1072 2   4   2   4   5   1163.73   0.000614633   33   1.43770e+09   L4-2P(5)   9
1073 2   4   2   6   5   1159.09   0.00333252   33   1.40410e+09   L4-2R(5)   10
1074 2   4   2   5   6   1169.85   0.000624988   13   1.42670e+09   L4-2P(6)   11
1075 2   4   2   7   6   1164.38   0.00398700   13   1.40370e+09   L4-2R(6)   12
1076 2   4   2   6   7   1176.84   0.000683801   45   1.40410e+09   L4-2P(7)   13
1077 2   4   2   8   7   1170.56   0.00465623   45   1.38100e+09   L4-2R(7)   14
1078 2   5   2   1   0   1131.38   0.000748413   1   1.36520e+09   L5-2R(0)   0
1079 2   5   2   0   1   1133.15   0.000378587   9   1.36860e+09   L5-2P(1)   1
1080 2   5   2   2   1   1131.95   0.000352173   9   1.36730e+09   L5-2R(1)   2
1081 2   5   2   1   2   1135.49   0.000533501   5   1.36520e+09   L5-2P(2)   3
1082 2   5   2   3   2   1133.49   0.000202248   5   1.35500e+09   L5-2R(2)   4
1083 2   5   2   2   3   1138.77   0.000624908   21   1.36730e+09   L5-2P(3)   5
1084 2   5   2   4   3   1135.98   9.94959e-05   21   1.34990e+09   L5-2R(3)   6
1085 2   5   2   3   4   1142.99   0.000700741   9   1.35500e+09   L5-2P(4)   7
1086 2   5   2   5   4   1139.41   3.09252e-05   9   1.34050e+09   L5-2R(4)   8
1087 2   5   2   4   5   1148.13   0.000727619   33   1.34990e+09   L5-2P(5)   9
1088 2   5   2   6   5   1143.77   1.20529e-06   33   1.32930e+09   L5-2R(5)   10
1089 2   5   2   5   6   1154.16   0.000743522   13   1.34050e+09   L5-2P(6)   11
1090 2   5   2   7   6   1149.02   1.41597e-05   13   1.29610e+09   L5-2R(6)   12
1091 2   5   2   6   7   1161.05   0.000735636   45   1.32930e+09   L5-2P(7)   13
1092 2   5   2   8   7   1155.15   7.93528e-05   45   1.27480e+09   L5-2R(7)   14
1093 2   6   2   1   0   1116.90   0.00673272   1   1.29750e+09   L6-2R(0)   0
1094 2   6   2   0   1   1118.61   0.00262630   9   1.29330e+09   L6-2P(1)   1
1095 2   6   2   2   1   1117.48   0.00436833   9   1.29200e+09   L6-2R(1)   2
1096 2   6   2   1   2   1120.89   0.00327744   5   1.29750e+09   L6-2P(2)   3
1097 2   6   2   3   2   1119.02   0.00341670   5   1.26910e+09   L6-2R(2)   4
1098 2   6   2   2   3   1124.13   0.00365366   21   1.29200e+09   L6-2P(3)   5
1099 2   6   2   4   3   1121.50   0.00290927   21   1.22430e+09   L6-2R(3)   6
1100 2   6   2   3   4   1128.28   0.00385942   9   1.26910e+09   L6-2P(4)   7
1101 2   6   2   5   4   1124.92   0.00255062   9   1.19130e+09   L6-2R(4)   8
1102 2   6   2   4   5   1133.34   0.00409641   33   1.22430e+09   L6-2P(5)   9
1103 2   6   2   6   5   1129.24   0.00223675   33   1.14880e+09   L6-2R(5)   10
1104 2   6   2   5   6   1139.29   0.00411640   13   1.19130e+09   L6-2P(6)   11
1105 2   6   2   7   6   1134.46   0.00189236   13   1.13100e+09   L6-2R(6)   12
1106 2   6   2   6   7   1146.09   0.00409600   45   1.14880e+09   L6-2P(7)   13
1107 2   6   2   8   7   1140.54   0.00154716   45   1.10990e+09   L6-2R(7)   14
1108 2   7   2   1   0   1103.17   0.0125891   1   1.24320e+09   L7-2R(0)   0
1109 2   7   2   0   1   1104.82   0.00481891   9   1.23790e+09   L7-2P(1)   1
1110 2   7   2   2   1   1103.76   0.00821905   9   1.24810e+09   L7-2R(1)   2
1111 2   7   2   1   2   1107.07   0.00617375   5   1.24320e+09   L7-2P(2)   3
1112 2   7   2   3   2   1105.31   0.00717983   5   1.25870e+09   L7-2R(2)   4
1113 2   7   2   2   3   1110.25   0.00686399   21   1.24810e+09   L7-2P(3)   5
1114 2   7   2   4   3   1107.78   0.00662322   21   1.25060e+09   L7-2R(3)   6
1115 2   7   2   3   4   1114.34   0.00723970   9   1.25870e+09   L7-2P(4)   7
1116 2   7   2   5   4   1111.18   0.00610861   9   1.24610e+09   L7-2R(4)   8
1117 2   7   2   4   5   1119.33   0.00753046   33   1.25060e+09   L7-2P(5)   9
1118 2   7   2   6   5   1115.47   0.00595237   33   1.21640e+09   L7-2R(5)   10
1119 2   7   2   5   6   1125.20   0.00754860   13   1.24610e+09   L7-2P(6)   11
1120 2   7   2   7   6   1120.65   0.00543110   13   1.06980e+09   L7-2R(6)   12
1121 2   7   2   6   7   1131.90   0.00749101   45   1.21640e+09   L7-2P(7)   13
1122 2   7   2   8   7   1126.67   0.00517633   45   1.06390e+09   L7-2R(7)   14
1123 2   8   2   1   0   1090.14   0.0187074   1   1.14780e+09   L8-2R(0)   0
1124 2   8   2   0   1   1091.75   0.00583728   9   1.16920e+09   L8-2P(1)   1
1125 2   8   2   2   1   1090.75   0.0130801   9   1.12710e+09   L8-2R(1)   2
1126 2   8   2   1   2   1093.95   0.00667417   5   1.14780e+09   L8-2P(2)   3
1127 2   8   2   3   2   1092.28   0.0122702   5   1.08810e+09   L8-2R(2)   4
1128 2   8   2   2   3   1097.07   0.00683087   21   1.12710e+09   L8-2P(3)   5
1129 2   8   2   4   3   1094.74   0.0127054   21   1.04720e+09   L8-2R(3)   6
1130 2   8   2   3   4   1101.10   0.00664456   9   1.08810e+09   L8-2P(4)   7
1131 2   8   2   5   4   1098.10   0.0148036   9   1.04070e+09   L8-2R(4)   8
1132 2   8   2   4   5   1106.02   0.00615204   33   1.04720e+09   L8-2P(5)   9
1133 2   8   2   6   5   1102.12   0.0408904   33   1.22410e+09   L8-2R(5)   10
1134 2   8   2   5   6   1111.79   0.00454729   13   1.04070e+09   L8-2P(6)   11
1135 2   8   2   7   6   1107.57   0.00509285   13   9.84440e+08   L8-2R(6)   12
1136 2   8   2   6   7   1118.16   0.00243675   45   1.22410e+09   L8-2P(7)   13
1137 2   8   2   8   7   1113.53   0.00695240   45   9.92150e+08   L8-2R(7)   14
1138 2   9   2   1   0   1077.78   0.0177632   1   1.12450e+09   L9-2R(0)   0
1139 2   9   2   0   1   1079.34   0.00553068   9   1.12870e+09   L9-2P(1)   1
1140 2   9   2   2   1   1078.40   0.0124950   9   1.12400e+09   L9-2R(1)   2
1141 2   9   2   1   2   1081.51   0.00631282   5   1.12450e+09   L9-2P(2)   3
1142 2   9   2   3   2   1079.94   0.0115049   5   1.11820e+09   L9-2R(2)   4
1143 2   9   2   2   3   1084.59   0.00655037   21   1.12400e+09   L9-2P(3)   5
1144 2   9   2   4   3   1082.40   0.0112914   21   1.10400e+09   L9-2R(3)   6
1145 2   9   2   3   4   1088.57   0.00649420   9   1.11820e+09   L9-2P(4)   7
1146 2   9   2   5   4   1085.75   0.0114484   9   1.10280e+09   L9-2R(4)   8
1147 2   9   2   4   5   1093.42   0.00645262   33   1.10400e+09   L9-2P(5)   9
1148 2   9   2   6   5   1089.98   0.0115774   33   1.09550e+09   L9-2R(5)   10
1149 2   9   2   5   6   1099.13   0.00628334   13   1.10280e+09   L9-2P(6)   11
1150 2   9   2   7   6   1095.07   0.0118240   13   1.08730e+09   L9-2R(6)   12
1151 2   9   2   6   7   1105.67   0.00603596   45   1.09550e+09   L9-2P(7)   13
1152 2   9   2   8   7   1100.99   0.0123576   45   1.08860e+09   L9-2R(7)   14
1153 2   10   2   1   0   1066.05   0.0143118   1   1.07380e+09   L10-2R(0)   0
1154 2   10   2   0   1   1067.56   0.00438545   9   1.06880e+09   L10-2P(1)   1
1155 2   10   2   2   1   1066.67   0.0102346   9   1.07250e+09   L10-2R(1)   2
1156 2   10   2   1   2   1069.69   0.00504339   5   1.07380e+09   L10-2P(2)   3
1157 2   10   2   3   2   1068.19   0.00957954   5   1.07210e+09   L10-2R(2)   4
1158 2   10   2   2   3   1072.72   0.00517552   21   1.07250e+09   L10-2P(3)   5
1159 2   10   2   4   3   1070.59   0.00905804   21   1.07350e+09   L10-2R(3)   6
1160 2   10   2   3   4   1076.62   0.00527114   9   1.07210e+09   L10-2P(4)   7
1161 2   10   2   5   4   1074.29   0.00634416   9   1.25550e+09   L10-2R(4)   8
1162 2   10   2   4   5   1081.37   0.00559400   33   1.07350e+09   L10-2P(5)   9
1163 2   10   2   6   5   1078.27   0.00968196   33   1.06760e+09   L10-2R(5)   10
1164 2   10   2   5   6   1087.39   0.00118497   13   1.25550e+09   L10-2P(6)   11
1165 2   10   2   7   6   1083.29   0.0101500   13   9.91280e+08   L10-2R(6)   12
1166 2   10   2   6   7   1093.62   0.00372954   45   1.06760e+09   L10-2P(7)   13
1167 2   10   2   8   7   1089.16   0.0104810   45   9.91550e+08   L10-2R(7)   14
1168 2   11   2   1   0   1054.90   0.0110110   1   1.02470e+09   L11-2R(0)   0
1169 2   11   2   0   1   1056.38   0.00295566   9   1.02070e+09   L11-2P(1)   1
1170 2   11   2   2   1   1055.54   0.00779499   9   1.01930e+09   L11-2R(1)   2
1171 2   11   2   1   2   1058.47   0.00322491   5   1.02470e+09   L11-2P(2)   3
1172 2   11   2   3   2   1057.07   0.00750490   5   1.00430e+09   L11-2R(2)   4
1173 2   11   2   2   3   1061.46   0.00313698   21   1.01930e+09   L11-2P(3)   5
1174 2   11   2   4   3   1059.50   0.00757311   21   9.50710e+08   L11-2R(3)   6
1175 2   11   2   3   4   1065.33   0.00304377   9   1.00430e+09   L11-2P(4)   7
1176 2   11   2   5   4   1062.81   0.00786511   9   9.41830e+08   L11-2R(4)   8
1177 2   11   2   4   5   1070.06   0.00294948   33   9.50710e+08   L11-2P(5)   9
1178 2   11   2   6   5   1066.98   0.00806831   33   8.99830e+08   L11-2R(5)   10
1179 2   11   2   5   6   1075.63   0.00293538   13   9.41830e+08   L11-2P(6)   11
1180 2   11   2   7   6   1071.98   0.00834892   13   8.93570e+08   L11-2R(6)   12
1181 2   11   2   6   7   1082.00   0.00289015   45   8.99830e+08   L11-2P(7)   13
1182 2   11   2   8   7   1077.78   0.00868421   45   9.01780e+08   L11-2R(7)   14
1183 2   12   2   1   0   1044.30   0.00451252   1   9.83570e+08   L12-2R(0)   0
1184 2   12   2   0   1   1045.74   0.00169413   9   9.81100e+08   L12-2P(1)   1
1185 2   12   2   2   1   1044.92   0.00237352   9   9.96500e+08   L12-2R(1)   2
1186 2   12   2   1   2   1047.80   0.00217265   5   9.83570e+08   L12-2P(2)   3
1187 2   12   2   3   2   1046.35   0.000298734   5   1.07910e+09   L12-2R(2)   4
1188 2   12   2   2   3   1050.72   0.00295560   21   9.96500e+08   L12-2P(3)   5
1189 2   12   2   4   3   1049.06   0.0110308   21   1.07930e+09   L12-2R(3)   6
1190 2   12   2   3   4   1054.44   0.00583407   9   1.07910e+09   L12-2P(4)   7
1191 2   12   2   5   4   1052.27   0.00750699   9   9.95590e+08   L12-2R(4)   8
1192 2   12   2   4   5   1059.41   2.47805e-05   33   1.07930e+09   L12-2P(5)   9
1193 2   12   2   6   5   1056.39   0.00672261   33   9.78540e+08   L12-2R(5)   10
1194 2   12   2   5   6   1064.83   0.000373975   13   9.95590e+08   L12-2P(6)   11
1195 2   12   2   7   6   1061.35   0.00662527   13   9.69620e+08   L12-2R(6)   12
1196 2   12   2   6   7   1071.11   0.000685706   45   9.78540e+08   L12-2P(7)   13
1197 2   12   2   8   7   1067.13   0.00677205   45   9.70080e+08   L12-2R(7)   14
1198 2   13   2   1   0   1034.24   0.00303085   1   9.38570e+08   L13-2R(0)   0
1199 2   13   2   0   1   1035.63   0.000750370   9   9.38650e+08   L13-2P(1)   1
1200 2   13   2   2   1   1034.88   0.00227461   9   9.41970e+08   L13-2R(1)   2
1201 2   13   2   1   2   1037.66   0.000803895   5   9.38570e+08   L13-2P(2)   3
1202 2   13   2   3   2   1036.40   0.00225446   5   9.42230e+08   L13-2R(2)   4
1203 2   13   2   2   3   1040.57   0.000765276   21   9.41970e+08   L13-2P(3)   5
1204 2   13   2   4   3   1038.81   0.00228807   21   9.23360e+08   L13-2R(3)   6
1205 2   13   2   3   4   1044.34   0.000737610   9   9.42230e+08   L13-2P(4)   7
1206 2   13   2   5   4   1042.07   0.00238773   9   9.27510e+08   L13-2R(4)   8
1207 2   13   2   4   5   1048.96   0.000742318   33   9.23360e+08   L13-2P(5)   9
1208 2   13   2   6   5   1046.17   0.00232700   33   9.14220e+08   L13-2R(5)   10
1209 2   13   2   5   6   1054.39   0.000803871   13   9.27510e+08   L13-2P(6)   11
1210 2   13   2   7   6   1051.08   0.00210219   13   9.12930e+08   L13-2R(6)   12
1211 2   13   2   6   7   1060.61   0.000993875   45   9.14220e+08   L13-2P(7)   13
1212 2   13   2   8   7   1056.62   0.000379389   45   1.03720e+09   L13-2R(7)   14
1213 2   14   2   1   0   1024.56   0.00708185   1   1.11540e+09   L14-2R(0)   0
1214 2   14   2   0   1   1026.02   0.000220953   9   9.02200e+08   L14-2P(1)   1
1215 2   14   2   2   1   1025.39   0.00551704   9   9.99910e+08   L14-2R(1)   2
1216 2   14   2   1   2   1027.93   0.00247122   5   1.11540e+09   L14-2P(2)   3
1217 2   14   2   3   2   1026.89   0.00265593   5   9.43670e+08   L14-2R(2)   4
1218 2   14   2   2   3   1030.98   0.000284559   21   9.99910e+08   L14-2P(3)   5
1219 2   14   2   4   3   1029.28   0.00204207   21   9.08870e+08   L14-2R(3)   6
1220 2   14   2   3   4   1034.69   3.37054e-05   9   9.43670e+08   L14-2P(4)   7
1221 2   14   2   5   4   1032.52   0.00185580   9   9.02860e+08   L14-2R(4)   8
1222 2   14   2   4   5   1039.24   1.72220e-06   33   9.08870e+08   L14-2P(5)   9
1223 2   14   2   6   5   1036.60   0.00180866   33   8.82410e+08   L14-2R(5)   10
1224 2   14   2   5   6   1044.61   2.21481e-06   13   9.02860e+08   L14-2P(6)   11
1225 2   14   2   7   6   1041.50   0.00183887   13   8.77230e+08   L14-2R(6)   12
1226 2   14   2   6   7   1050.78   1.39158e-05   45   8.82410e+08   L14-2P(7)   13
1227 2   14   2   8   7   1047.19   0.00186324   45   8.69390e+08   L14-2R(7)   14
1228 2   15   2   1   0   1015.54   7.88540e-05   1   8.64310e+08   L15-2R(0)   0
1229 2   15   2   0   1   1016.87   1.13682e-05   9   8.65520e+08   L15-2P(1)   1
1230 2   15   2   2   1   1016.19   6.96662e-05   9   8.66870e+08   L15-2R(1)   2
1231 2   15   2   1   2   1018.84   8.87047e-06   5   8.64310e+08   L15-2P(2)   3
1232 2   15   2   3   2   1017.70   7.82582e-05   5   8.65220e+08   L15-2R(2)   4
1233 2   15   2   2   3   1021.68   7.71277e-06   21   8.66870e+08   L15-2P(3)   5
1234 2   15   2   4   3   1020.08   8.22349e-05   21   8.64620e+08   L15-2R(3)   6
1235 2   15   2   3   4   1025.36   9.68490e-06   9   8.65220e+08   L15-2P(4)   7
1236 2   15   2   5   4   1023.29   6.90732e-05   9   8.68160e+08   L15-2R(4)   8
1237 2   15   2   4   5   1029.86   1.95145e-05   33   8.64620e+08   L15-2P(5)   9
1238 2   15   2   6   5   1027.31   1.57070e-05   33   8.75300e+08   L15-2R(5)   10
1239 2   15   2   5   6   1035.17   5.57335e-05   13   8.68160e+08   L15-2P(6)   11
1240 2   15   2   7   6   1032.01   0.000350049   13   9.80490e+08   L15-2R(6)   12
1241 2   15   2   6   7   1041.24   0.000225389   45   8.75300e+08   L15-2P(7)   13
1242 2   15   2   8   7   1038.17   0.00293004   45   9.23510e+08   L15-2R(7)   14
1243 2   16   2   1   0   1006.87   9.11922e-08   1   8.34520e+08   L16-2R(0)   0
1244 2   16   2   0   1   1008.16   4.52051e-05   9   8.31990e+08   L16-2P(1)   1
1245 2   16   2   2   1   1007.54   4.56568e-06   9   8.40300e+08   L16-2R(1)   2
1246 2   16   2   1   2   1010.12   0.000119316   5   8.34520e+08   L16-2P(2)   3
1247 2   16   2   3   2   1009.06   7.90721e-06   5   8.39560e+08   L16-2R(2)   4
1248 2   16   2   2   3   1012.93   0.000175797   21   8.40300e+08   L16-2P(3)   5
